ID,stage,wy,eligible,valid_days,mean_in,mean_out,shape,inflow_volume_available_mcm
938,strict_gap7_utc,1982,True,365,1.592367530474489,1.4732539344848123,0.3049787368780484,50.21690244104349
938,strict_gap7_utc,1983,True,365,1.6792103408775068,1.6933313607305938,0.23612256544551208,52.955577309913046
938,strict_gap7_utc,1984,True,366,1.8027796384731132,1.6569341122198464,0.6409498544938828,57.00821883965217
938,strict_gap7_utc,1985,True,365,1.3896768638078223,1.100790410958904,0.67916395834477,43.82484957704348
938,strict_gap7_utc,1986,True,365,1.3970166968433593,1.508799439150288,0.8556325235392435,44.056318551652176
938,strict_gap7_utc,1987,True,365,1.3669845427834029,1.0760833013698632,1.0478864064493085,43.109224541217394
938,strict_gap7_utc,1988,True,366,1.5770152995565059,1.4303682832422588,0.7801846673462545,49.86900860869565
938,strict_gap7_utc,1989,True,358,1.4447294916740885,1.1272148510242086,0.8591767038147125,44.68721685286957
938,strict_gap7_utc,1990,True,358,1.2116110597882312,1.0145800744878957,1.0219650561102478,37.47658401252174
938,strict_gap7_utc,1991,True,365,1.4567446513797895,1.1721642694063923,1.029751311763948,45.93989932591304
938,strict_gap7_utc,1992,True,366,1.5654359440088699,0.4917201730418942,1.120061955182141,49.50284159582609
938,strict_gap7_utc,1993,True,365,3.1885783380980746,2.1940998858447487,0.44303700466835655,100.55500647026088
938,strict_gap7_utc,1994,True,365,2.061122131228906,2.215248515981735,0.4290738765821404,64.99954753043478
938,strict_gap7_utc,1995,True,365,1.4911879807425055,1.561549885844749,0.7983740106648163,47.02610416069565
938,strict_gap7_utc,1996,True,357,1.532124681764669,0.5272348484848486,0.9551372452217552,47.25807938409486
938,strict_gap7_utc,1997,True,365,1.4822253682025734,2.0323795246990457,0.46056342547870877,46.743459211636356
938,strict_gap7_utc,1998,True,365,1.27785099086758,1.3426795662100457,0.9739173969393885,40.298308848
938,strict_gap7_utc,1999,True,365,1.41069459459996,0.9590055936073062,1.1274641709875506,44.48766473530434
